llm,story,voice_style,concreteness_specificity,register_level,language_mix,rhythm_syntax,syntax_complexity,paragraphing_lineation,sentence_form_preference,pov_distance,pov_person,pov_scope,tense,free_indirect_presence,narrator_reliability,structure_pacing,temporal_handling,narrative_modality,exposition_strategy,narrative_drive,tone_mood,tonal_span,rhetorical_stance,imagery_density,sensory_bias,motif_strategy,dialogue_density,dialogue_subtext,dialogue_markup,experimentation_degree,associative_gaps,metafictional_devices,closure_cadence,closure_form,genre_family,topic_domain,setting_time,setting_space,worldbuilding_intensity,conflict_type,stakes_level,cast_size,internal_external_ratio,realism_spectrum,ending_valence,prompt_dependency,evaluator_id,raw_path
llama4-maverick,story_wc_140.txt,5.0,3.5,High,Monolingual,3.0,3.5,4.0,Balanced,4.5,ThirdLimited,Single,Past,Absent,Reliable,2.0,Linear,Reflective,Distributed,Idea,6.0,2.0,Earnest,5.0,Mixed,Threaded,0.0,0.0,Minimal,2.0,2.0,Absent,6.0,Circular,Literary,Memory,Timeless,Urban,1.5,Internal,Existential,Solo,1.5,2.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_140.txt
llama4-maverick,story_wc_14.txt,7.8,7.0,High,Monolingual,5.5,6.0,3.0,Hypotaxis,4.0,ThirdLimited,Single,Past,Incidental,Reliable,3.5,Linear,Balanced,Distributed,Idea,7.5,2.0,Earnest,8.0,Visual,Threaded,0.0,0.0,Minimal,2.0,1.5,Absent,7.0,Resonant,Literary,Nature,Timeless,Rural,2.0,Internal,Existential,Solo,2.0,3.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_14.txt
llama4-maverick,story_wc_147.txt,7.5,5.0,High,Monolingual,6.0,6.5,4.0,Hypotaxis,6.5,ThirdLimited,Single,Past,Incidental,Reliable,3.0,Linear,Reflective,Distributed,Situation,8.5,3.0,Earnest,7.0,Mixed,Threaded,0.0,0.0,Minimal,2.0,1.0,Absent,8.0,Resonant,Speculative,Memory,Future,Abstract,3.0,Internal,Existential,Solo,3.0,8.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_147.txt
llama4-maverick,story_wc_15.txt,8.5,5.0,High,Monolingual,6.0,6.5,4.0,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,2.5,Linear,Reflective,Distributed,Idea,8.5,2.0,Earnest,7.5,Visual,Threaded,0.0,0.0,Minimal,3.0,2.0,Absent,8.5,Resonant,Fabulist,Existential,Timeless,Abstract,3.0,Internal,Existential,Solo,1.5,7.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_15.txt
llama4-maverick,story_wc_145.txt,5.0,5.5,High,Monolingual,4.0,5.0,6.0,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,3.0,Linear,Reflective,Distributed,Idea,7.0,2.0,Earnest,6.0,Mixed,Threaded,0.0,0.0,Minimal,2.0,1.0,Absent,4.0,Open,Literary,Nature,Timeless,Rural,2.0,Internal,Existential,Solo,2.5,5.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_145.txt
llama4-maverick,story_wc_148.txt,7.5,4.3,High,Monolingual,4.7,4.2,3.0,Balanced,6.8,ThirdLimited,Single,Past,Incidental,Reliable,3.2,Linear,Reflective,Minimal,Voice,nan,2.5,Earnest,7.0,Visual,Threaded,0.0,0.0,Minimal,2.5,3.0,Absent,3.0,Suspended,Fabulist,Existential,Timeless,Abstract,2.0,Internal,Existential,Solo,2.0,7.0,Ambiguous,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_148.txt
llama4-maverick,story_wc_143.txt,7.5,5.5,High,Monolingual,6.0,7.0,2.0,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Reflective,Distributed,Voice,8.5,2.0,Earnest,8.0,Visual,Threaded,0.0,0.0,Minimal,2.0,1.0,Absent,8.5,Resonant,Literary,Existential,Future,Workplace,2.5,Environmental,Existential,Solo,3.0,6.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_143.txt
llama4-maverick,story_wc_144.txt,6.5,7.5,High,Monolingual,6.5,6.5,3.5,Hypotaxis,5.5,ThirdLimited,Single,Past,Incidental,Reliable,7.5,Linear,Scenic,Minimal,Situation,9.0,2.0,Earnest,8.5,Visual,Threaded,0.0,0.0,Minimal,2.0,1.0,Absent,9.0,Circular,Literary,Work,Future,Workplace,2.5,NA,Professional,Solo,3.0,4.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_144.txt
llama4-maverick,story_wc_142.txt,3.0,3.2,High,Monolingual,2.5,4.0,3.0,Hypotaxis,2.0,ThirdOmniscient,Ensemble,Past,Absent,Reliable,1.5,Linear,Reportage,Distributed,Idea,6.5,2.0,Earnest,3.0,Mixed,Threaded,0.0,0.0,Minimal,1.0,0.5,Absent,7.5,Open,Speculative,Social,Future,Urban,3.5,Societal,Moral,Solo,7.5,6.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_142.txt
llama4-maverick,story_wc_149.txt,8.7,6.0,High,Monolingual,6.5,7.7,2.0,Hypotaxis,3.5,ThirdOmniscient,Single,Past,Absent,Reliable,2.0,Linear,Reflective,Distributed,Idea,8.6,2.5,Earnest,8.2,Visual,Threaded,0.0,0.0,Minimal,2.0,2.0,Absent,6.5,Resonant,Fabulist,Existential,Timeless,Abstract,3.5,Supernatural,Existential,Duo,3.0,8.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_149.txt
llama4-maverick,story_wc_153.txt,8.8,8.2,High,Monolingual,7.8,7.5,6.0,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,6.2,Linear,Balanced,Distributed,Character,8.5,3.0,Earnest,8.8,Mixed,Threaded,0.5,6.0,Minimal,2.0,2.5,Absent,8.0,Resonant,Fabulist,Memory,Timeless,Rural,4.0,Internal,Moral,Solo,2.0,8.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_153.txt
llama4-maverick,story_wc_151.txt,7.2,5.0,High,Monolingual,5.0,5.5,3.0,Hypotaxis,4.0,ThirdLimited,Single,Past,Absent,Reliable,2.5,Linear,Reflective,Minimal,Voice,8.5,2.0,Earnest,7.5,Visual,Threaded,0.0,0.0,Minimal,2.0,1.5,Absent,4.0,Open,Literary,Existential,Contemporary,Urban,1.5,Internal,Existential,Solo,1.0,2.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_151.txt
llama4-maverick,story_wc_152.txt,7.2,5.5,High,Monolingual,4.5,5.5,3.0,Hypotaxis,4.0,ThirdLimited,Single,Past,Incidental,Reliable,2.5,Linear,Reflective,Distributed,Idea,7.5,2.0,Earnest,7.0,Visual,Threaded,0.0,0.0,Minimal,2.0,2.0,Absent,6.5,Suspended,Fabulist,Existential,Timeless,Workplace,2.5,Societal,Existential,Solo,3.0,7.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_152.txt
llama4-maverick,story_wc_146.txt,7.5,5.5,High,Monolingual,6.5,6.5,4.0,Balanced,3.0,ThirdLimited,Single,Past,Absent,Reliable,3.5,Linear,Balanced,Distributed,Voice,8.5,2.0,Earnest,7.0,Auditory,Threaded,0.0,0.0,Minimal,2.0,1.5,Absent,6.5,Resonant,Fabulist,Existential,Timeless,Urban,2.0,Environmental,Existential,Solo,3.0,7.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_146.txt
llama4-maverick,story_wc_154.txt,7.5,5.0,High,Monolingual,5.0,6.0,2.5,Hypotaxis,7.0,ThirdLimited,Single,Past,Incidental,Reliable,3.0,Linear,Reflective,Minimal,Voice,8.0,2.0,Earnest,7.0,Visual,Transforming,0.0,0.0,Minimal,2.0,2.0,Absent,8.5,Resonant,Literary,Memory,Contemporary,Abstract,2.0,Internal,Existential,Solo,1.5,2.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_154.txt
llama4-maverick,story_wc_158.txt,8.6,5.5,High,Monolingual,6.5,6.5,6.0,Balanced,6.0,ThirdLimited,Single,Past,Absent,Reliable,3.0,Linear,Reflective,Distributed,Voice,8.5,3.0,Earnest,8.0,Visual,Threaded,0.0,0.0,Minimal,3.0,2.5,Absent,8.0,Circular,Fabulist,Existential,Timeless,Abstract,3.0,Internal,Existential,Solo,1.5,8.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_158.txt
llama4-maverick,story_wc_155.txt,7.3,7.0,High,Monolingual,5.8,5.5,5.0,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,3.0,Linear,Reflective,Distributed,Character,7.5,3.0,Earnest,8.0,Visual,Threaded,0.0,0.0,Minimal,2.0,2.0,Absent,8.0,Resonant,Literary,Existential,Timeless,Rural,2.0,Internal,Existential,Solo,1.5,5.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_155.txt
llama4-maverick,story_wc_156.txt,6.5,6.8,Neutral,Monolingual,6.5,6.0,5.5,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Balanced,Distributed,Idea,7.5,4.5,Earnest,8.5,Mixed,Transforming,0.0,0.0,Minimal,3.0,2.0,Absent,7.5,Resonant,Fabulist,Existential,Timeless,Abstract,3.5,Internal,Existential,Solo,2.0,8.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_156.txt
llama4-maverick,story_wc_157.txt,4.5,4.0,High,Monolingual,4.0,5.0,2.0,Hypotaxis,3.0,ThirdOmniscient,Single,Past,Absent,Reliable,2.0,Linear,Reflective,Distributed,Idea,5.5,2.0,Earnest,5.0,Mixed,Threaded,0.0,0.0,Minimal,2.0,1.0,Absent,7.0,Resonant,Speculative,Social,Future,Workplace,3.5,Societal,Moral,Solo,6.0,6.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_157.txt
llama4-maverick,story_wc_159.txt,8.7,6.8,High,Monolingual,5.7,7.1,3.8,Hypotaxis,5.0,ThirdLimited,Single,Past,Incidental,Reliable,2.6,Linear,Reflective,Distributed,Voice,8.9,2.1,Earnest,8.3,Visual,Threaded,0.0,0.0,Minimal,3.0,2.2,Absent,7.0,Circular,Fabulist,Memory,Timeless,Abstract,4.2,Internal,Existential,Solo,2.0,9.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_159.txt
llama4-maverick,story_wc_16.txt,8.0,6.8,High,Monolingual,6.5,7.2,5.0,Hypotaxis,6.5,ThirdLimited,Single,Past,Incidental,Reliable,3.5,Linear,Balanced,Distributed,Character,7.5,3.0,Earnest,8.5,Visual,Threaded,0.0,0.0,Minimal,2.0,1.5,Absent,7.5,Resonant,Fabulist,Work,Timeless,Workplace,3.0,Internal,Relational,Solo,1.5,6.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_16.txt
llama4-maverick,story_wc_150.txt,6.2,5.8,High,Monolingual,5.0,6.0,3.0,Hypotaxis,6.0,ThirdLimited,Single,Past,Absent,Reliable,2.5,Linear,Reflective,Distributed,Character,7.5,2.0,Earnest,6.0,Visual,Threaded,0.0,0.0,Minimal,1.0,1.0,Absent,8.5,Resonant,Literary,Memory,Contemporary,Rural,2.5,Internal,Existential,Solo,2.0,3.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_150.txt
llama4-maverick,story_wc_163.txt,7.5,4.0,High,Monolingual,6.0,7.5,6.5,Hypotaxis,5.0,ThirdLimited,Single,Past,Absent,Reliable,3.0,Linear,Reflective,Minimal,Voice,8.0,2.0,Earnest,6.0,Visual,Transforming,0.0,0.0,Minimal,3.0,2.0,Absent,7.5,Resonant,Fabulist,Existential,Timeless,Workplace,2.0,Internal,Existential,Solo,1.5,7.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_163.txt
llama4-maverick,story_wc_160.txt,8.2,6.8,High,Monolingual,5.6,7.4,3.2,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,2.7,Linear,Reflective,Distributed,Idea,8.3,2.1,Earnest,8.1,Mixed,Threaded,0.0,0.0,Minimal,2.1,3.0,Absent,8.0,Resonant,Fabulist,Social,Timeless,Workplace,3.0,Internal,Moral,Solo,2.0,7.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_160.txt
llama4-maverick,story_wc_162.txt,7.5,6.0,High,Monolingual,6.0,5.5,6.0,Balanced,8.0,First,Single,Past,Absent,Reliable,3.0,Linear,Reflective,Distributed,Idea,8.0,2.5,Earnest,8.0,Visual,Threaded,0.5,1.0,Minimal,3.0,3.0,Absent,8.5,Resonant,Fabulist,Family,Timeless,Abstract,2.0,Internal,Relational,Duo,2.0,8.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_162.txt
llama4-maverick,story_wc_166.txt,8.2,6.0,High,Monolingual,6.5,6.0,5.0,Hypotaxis,6.0,ThirdLimited,Single,Past,Absent,Reliable,6.5,Linear,Balanced,Distributed,Voice,8.8,2.0,Earnest,8.0,Visual,Threaded,0.0,0.0,Minimal,2.5,2.0,Absent,8.0,Resonant,Fabulist,Existential,Future,Rural,2.0,Internal,Existential,Solo,1.5,7.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_166.txt
llama4-maverick,story_wc_161.txt,7.0,6.8,High,Monolingual,5.5,5.5,6.0,Balanced,6.5,ThirdLimited,Single,Past,Absent,Reliable,2.5,Linear,Reflective,Distributed,Voice,7.5,3.0,Earnest,8.0,NA,Threaded,0.0,0.0,Minimal,2.0,2.0,Absent,8.0,Circular,Literary,Memory,Timeless,Workplace,1.5,Internal,Existential,Solo,1.0,2.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_161.txt
llama4-maverick,story_wc_164.txt,7.5,6.5,High,Monolingual,5.5,6.0,2.0,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,3.5,Linear,Reflective,Minimal,Idea,8.0,3.5,Earnest,7.5,Visual,Threaded,0.0,0.0,Minimal,3.0,2.0,Absent,7.5,Resonant,Fabulist,Memory,Timeless,Abstract,3.5,Internal,Existential,Solo,2.0,8.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_164.txt
llama4-maverick,story_wc_173.txt,8.5,3.0,High,Monolingual,6.5,5.5,5.0,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,2.5,Linear,Reflective,Minimal,Idea,8.5,2.0,Earnest,8.0,Visual,Threaded,0.0,0.0,Minimal,3.0,3.0,Absent,7.5,Resonant,Fabulist,Existential,Timeless,Abstract,1.5,Internal,Existential,Solo,1.0,8.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_173.txt
llama4-maverick,story_wc_167.txt,6.5,4.0,High,Monolingual,4.0,4.5,3.0,Hypotaxis,6.0,ThirdLimited,Single,Past,Absent,Reliable,2.0,Linear,Reflective,Minimal,Idea,7.0,2.0,Earnest,5.5,Visual,Threaded,0.0,0.0,Minimal,1.0,1.0,Absent,7.5,Resonant,Literary,Existential,Timeless,Rural,0.5,Internal,Existential,Solo,1.0,2.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_167.txt
llama4-maverick,story_wc_165.txt,6.5,5.5,High,Monolingual,5.0,5.5,4.0,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,3.0,Linear,Reflective,Minimal,Idea,7.5,2.0,Earnest,7.0,Mixed,Threaded,0.0,0.0,Minimal,2.0,1.0,Absent,6.0,Resonant,Literary,Work,Timeless,Urban,1.5,Internal,Professional,Solo,2.0,2.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_165.txt
llama4-maverick,story_wc_172.txt,6.8,6.2,High,Monolingual,5.0,5.5,8.0,Balanced,5.0,ThirdLimited,Single,Past,Incidental,Reliable,5.5,Linear,Balanced,Distributed,Situation,7.5,3.0,Earnest,7.5,Mixed,Threaded,0.0,0.0,Minimal,3.0,1.0,Absent,8.0,Resonant,Fabulist,Nature,Timeless,Rural,3.0,Environmental,Moral,Solo,4.0,7.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_172.txt
llama4-maverick,story_wc_168.txt,7.2,4.2,High,Monolingual,5.6,6.0,3.0,Hypotaxis,6.5,ThirdLimited,Single,Past,Incidental,Reliable,2.5,Linear,Reflective,Distributed,Idea,7.5,2.0,NA,6.5,Visual,Transforming,0.0,0.0,Minimal,2.0,1.5,Absent,7.0,Resonant,Literary,Existential,Timeless,Rural,1.0,Internal,Existential,Solo,1.0,3.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_168.txt
llama4-maverick,story_wc_17.txt,6.0,3.0,High,Monolingual,4.0,5.0,3.0,Hypotaxis,5.0,ThirdLimited,Single,Past,Absent,Reliable,2.0,Linear,Reflective,Distributed,Idea,7.0,2.0,Earnest,5.0,Visual,Threaded,0.0,0.0,Minimal,2.0,1.0,Incidental,7.0,Circular,Literary,Memory,Future,Domestic,2.0,Internal,Existential,Solo,2.0,4.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_17.txt
llama4-maverick,story_wc_176.txt,7.8,6.0,High,Monolingual,6.5,6.5,3.5,Balanced,6.0,ThirdLimited,Single,Past,Absent,Reliable,4.5,Linear,Balanced,Distributed,Idea,8.5,2.0,Earnest,7.5,Mixed,Threaded,0.0,0.0,Minimal,2.0,1.5,Absent,8.5,Resonant,Fabulist,Memory,Timeless,Abstract,2.0,Internal,Existential,Solo,2.0,7.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_176.txt
llama4-maverick,story_wc_169.txt,7.4,5.4,High,Monolingual,5.8,6.5,2.5,Hypotaxis,6.5,ThirdLimited,Single,Past,Incidental,Reliable,3.2,Linear,Reflective,Distributed,Idea,7.6,2.1,Earnest,6.6,Visual,Threaded,0.0,0.0,Minimal,2.1,2.0,Absent,7.4,Circular,Literary,Existential,Timeless,Rural,2.2,Internal,Existential,Solo,1.2,7.6,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_169.txt
llama4-maverick,story_wc_170.txt,7.5,5.0,High,Monolingual,6.5,6.0,4.5,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Scenic,Distributed,Voice,8.0,2.5,Earnest,7.5,Visual,Threaded,0.0,0.0,Minimal,2.0,2.0,Absent,8.5,Resonant,Fabulist,Existential,Timeless,Abstract,2.5,Supernatural,Existential,Solo,2.0,8.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_170.txt
llama4-maverick,story_wc_171.txt,6.5,4.3,High,Monolingual,5.5,5.0,4.0,Hypotaxis,5.0,ThirdLimited,Single,Past,Incidental,Reliable,2.0,Linear,Reflective,Distributed,Idea,7.5,2.0,Earnest,6.0,Visual,Threaded,0.0,0.0,Minimal,2.0,1.0,Absent,8.5,Resonant,Literary,War,Timeless,Abstract,1.5,Societal,Moral,Solo,3.0,2.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_171.txt
llama4-maverick,story_wc_178.txt,8.5,3.0,High,Monolingual,6.5,7.0,5.5,Hypotaxis,6.0,ThirdLimited,Single,Past,Absent,Reliable,2.0,Linear,Reflective,Distributed,Idea,8.5,2.0,Earnest,8.0,Visual,Threaded,0.0,0.0,Minimal,3.0,2.0,Absent,8.0,Decisive,Fabulist,Existential,Timeless,Abstract,3.0,Internal,Existential,Solo,2.0,8.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_178.txt
llama4-maverick,story_wc_175.txt,7.5,5.0,High,Monolingual,6.5,7.0,3.5,Hypotaxis,6.0,ThirdLimited,Single,Past,Absent,Reliable,3.5,Linear,Reflective,Distributed,Voice,9.0,2.0,Earnest,8.5,Mixed,Threaded,0.0,0.0,Minimal,2.0,1.0,Absent,8.0,Resonant,Fabulist,Memory,Timeless,Abstract,1.5,Internal,Existential,Solo,2.0,7.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_175.txt
llama4-maverick,story_wc_174.txt,6.2,4.0,High,Monolingual,5.0,5.2,3.5,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,2.3,Linear,Reflective,Distributed,Idea,7.6,2.0,Earnest,5.8,Auditory,Threaded,0.0,0.0,Minimal,2.0,1.2,Absent,7.0,Circular,Literary,Existential,Contemporary,Rural,1.5,Internal,Moral,Solo,1.5,2.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_174.txt
llama4-maverick,story_wc_177.txt,7.0,5.5,High,Monolingual,6.5,6.5,4.0,Balanced,5.0,ThirdLimited,Single,Past,Incidental,Reliable,3.0,Linear,Reflective,Distributed,Idea,7.5,3.0,Earnest,6.5,Mixed,Threaded,0.0,0.0,Minimal,2.0,2.0,Absent,7.5,Resonant,Fabulist,Existential,Future,Rural,3.5,Internal,Existential,Solo,2.0,8.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_177.txt
llama4-maverick,story_wc_18.txt,8.2,6.8,High,Monolingual,5.9,6.4,3.0,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,3.0,Linear,Reflective,Distributed,Idea,8.5,2.0,Earnest,8.6,Visual,Threaded,0.0,0.0,Minimal,2.0,2.0,Absent,7.0,Resonant,Fabulist,Existential,Timeless,Abstract,2.5,Internal,Existential,Solo,2.0,8.5,Ambiguous,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_18.txt
llama4-maverick,story_wc_179.txt,7.0,3.5,High,Monolingual,6.5,7.5,3.5,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,3.5,Linear,Reflective,Distributed,Idea,7.0,2.5,Earnest,6.0,Auditory,Threaded,0.0,0.0,Minimal,2.0,1.5,Absent,8.5,Resonant,Fabulist,Existential,Timeless,Abstract,2.0,Internal,Moral,Solo,2.0,8.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_179.txt
llama4-maverick,story_wc_181.txt,6.8,5.8,High,Monolingual,5.5,4.8,3.5,Balanced,5.0,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Balanced,Distributed,Idea,7.2,3.0,Earnest,7.0,Mixed,Threaded,0.0,0.0,Minimal,2.0,1.5,Absent,6.5,Resonant,Fabulist,Existential,Timeless,Abstract,3.0,Internal,Existential,Duo,2.5,8.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_181.txt
llama4-maverick,story_wc_180.txt,5.5,5.0,High,Monolingual,4.5,5.5,2.0,Hypotaxis,4.0,ThirdOmniscient,Single,Past,Absent,Reliable,2.0,Linear,Reflective,Distributed,Idea,6.0,3.0,Earnest,6.0,Visual,Threaded,0.0,0.0,Minimal,1.0,1.0,Absent,8.0,Decisive,Fabulist,Family,Timeless,Abstract,3.0,Interpersonal,Relational,Duo,3.0,7.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_180.txt
llama4-maverick,story_wc_182.txt,6.5,4.0,High,Monolingual,5.0,5.5,2.0,Hypotaxis,5.0,ThirdLimited,Single,Past,Absent,Reliable,3.0,Linear,Balanced,Distributed,Plot,7.0,2.0,Earnest,5.5,Mixed,Threaded,1.0,1.0,Minimal,2.0,1.0,Absent,6.0,Open,Speculative,Existential,Timeless,Abstract,3.5,Interpersonal,Professional,Duo,6.0,8.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_182.txt
llama4-maverick,story_wc_187.txt,8.2,6.8,High,Monolingual,5.6,6.4,3.8,Hypotaxis,7.4,ThirdLimited,Single,Past,Incidental,Reliable,4.0,Linear,Reflective,Minimal,Voice,8.3,2.0,Earnest,8.1,Visual,Threaded,0.0,0.0,Minimal,3.0,2.0,Absent,8.0,Resonant,Fabulist,Memory,Timeless,Abstract,3.5,Internal,Existential,Solo,1.5,8.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_187.txt
llama4-maverick,story_wc_19.txt,7.2,5.2,High,Monolingual,5.0,5.0,3.5,Balanced,6.0,ThirdLimited,Single,Past,Absent,Reliable,3.5,Linear,Reflective,Distributed,Idea,7.5,2.5,Earnest,7.0,Mixed,Threaded,0.0,0.0,Minimal,3.0,2.0,Absent,8.5,Resonant,Fabulist,Existential,Timeless,Abstract,3.5,Internal,Existential,Duo,2.0,8.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_19.txt
llama4-maverick,story_wc_188.txt,6.0,6.5,High,Monolingual,4.5,5.5,2.0,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,3.0,Linear,Reflective,Distributed,Character,7.5,3.0,Earnest,7.0,Visual,Threaded,0.5,0.0,Minimal,2.0,1.0,Absent,8.0,Resonant,Fabulist,Existential,Timeless,Abstract,2.5,Internal,Existential,Solo,2.0,6.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_188.txt
llama4-maverick,story_wc_189.txt,7.0,5.5,High,Monolingual,4.5,6.0,3.0,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,2.5,Linear,Reflective,Minimal,Idea,7.5,2.0,Earnest,7.0,Mixed,Threaded,0.5,1.0,Minimal,2.0,3.0,Absent,7.0,Resonant,Literary,Existential,Timeless,Rural,1.5,Internal,Existential,Small,1.5,3.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/llama4-maverick/story_wc_189.txt
